Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,customer_key,travel_key,flight_key,date_key,airline_Key
2,5,2,3,4,3,2,1,1,2,2,3,1,4,0,0.0,neutral or dissatisfied,6,6,302,236,5
1,1,1,1,5,4,4,4,4,4,4,4,4,5,36,32.0,satisfied,38,2,1454,561,2
4,4,4,1,1,4,1,1,3,3,4,5,5,1,0,0.0,satisfied,86,2,1372,337,3
2,0,2,3,3,2,3,3,3,5,4,3,5,3,0,2.0,neutral or dissatisfied,158,3,3179,674,5
1,1,1,4,1,4,3,1,1,1,1,2,1,2,0,4.0,neutral or dissatisfied,168,3,1916,285,1
5,1,1,1,5,5,5,5,2,3,1,3,4,5,8,0.0,satisfied,89,4,2576,134,5
2,4,3,1,3,3,3,3,3,5,4,3,5,3,0,0.0,neutral or dissatisfied,127,3,1430,695,5
5,2,5,2,2,4,1,5,5,5,5,3,5,1,0,0.0,satisfied,76,4,1926,539,5
2,2,2,2,4,2,4,4,1,1,2,1,2,4,0,0.0,neutral or dissatisfied,29,4,3806,652,4
3,4,3,3,5,3,5,5,4,3,3,5,5,5,0,0.0,neutral or dissatisfied,101,3,952,260,6
4,2,2,2,4,4,4,4,3,3,4,4,3,4,0,7.0,neutral or dissatisfied,27,2,256,503,2
3,4,3,4,2,3,2,2,2,4,4,4,4,2,0,0.0,neutral or dissatisfied,44,3,3373,592,4
0,0,0,4,4,4,4,5,5,5,5,4,5,5,11,13.0,satisfied,6,2,954,180,1
3,5,3,2,5,3,5,5,2,3,4,2,3,5,4,9.0,neutral or dissatisfied,137,3,2972,267,6
4,4,4,1,3,4,3,3,5,4,5,3,4,3,0,0.0,neutral or dissatisfied,11,3,1169,564,5
3,3,3,4,3,3,3,3,3,3,3,2,3,3,57,56.55186411,neutral or dissatisfied,94,2,1700,84,2
2,2,2,2,5,5,4,5,5,5,5,5,5,4,0,0.0,satisfied,141,2,1548,410,5
2,0,2,3,5,2,5,5,4,4,4,4,4,5,0,0.0,neutral or dissatisfied,198,4,2610,156,1
4,5,3,5,4,2,2,4,4,4,4,4,4,3,0,0.0,neutral or dissatisfied,113,2,360,490,3
5,4,5,3,2,5,2,2,3,5,4,4,4,2,0,0.0,satisfied,22,2,3596,328,3
0,0,0,3,3,4,3,1,1,0,1,4,1,3,0,0.0,satisfied,51,3,3556,616,2
2,3,3,3,2,2,4,2,3,2,3,4,4,2,0,7.0,neutral or dissatisfied,214,5,1214,346,5
3,3,3,3,5,3,2,5,3,5,2,4,5,5,13,3.0,neutral or dissatisfied,60,3,2344,97,5
0,4,0,4,3,4,4,3,3,0,5,2,3,4,0,0.0,satisfied,25,6,2141,637,5
4,5,4,5,5,4,3,5,3,3,3,2,2,5,0,0.0,neutral or dissatisfied,155,4,1154,183,3
1,1,1,1,5,5,4,5,5,5,5,4,5,5,0,0.0,satisfied,100,2,861,327,6
1,4,1,3,1,1,1,1,5,2,5,5,4,1,8,2.0,neutral or dissatisfied,151,3,990,566,4
5,3,5,5,5,5,5,5,5,4,5,4,4,5,29,26.0,satisfied,142,2,484,676,3
2,5,2,1,4,4,4,4,4,2,4,4,4,5,2,0.0,neutral or dissatisfied,168,1,2924,661,5
5,3,5,3,5,3,5,4,4,5,4,5,4,5,0,8.0,satisfied,20,4,1433,378,3
3,3,3,4,1,3,1,1,3,5,4,4,4,1,0,0.0,neutral or dissatisfied,164,4,341,87,4
5,5,4,5,5,5,5,5,3,2,4,4,4,5,4,85.0,satisfied,119,2,3286,674,3
2,5,2,3,4,2,4,4,3,2,5,5,5,4,13,0.0,neutral or dissatisfied,92,6,2378,680,4
3,2,3,3,1,3,1,1,2,3,3,2,4,1,0,0.0,neutral or dissatisfied,24,3,1919,135,3
5,0,5,5,3,5,3,3,3,2,4,5,4,3,0,0.0,satisfied,105,2,2847,90,1
1,1,1,3,1,1,1,1,3,4,3,3,4,1,0,0.0,neutral or dissatisfied,135,5,1199,488,3
4,3,3,3,5,3,3,4,4,4,4,1,4,5,0,0.0,satisfied,57,4,1468,593,1
2,2,2,2,3,5,4,5,5,5,5,5,5,3,7,14.0,satisfied,8,2,201,89,6
2,4,2,1,4,2,3,4,4,4,4,3,4,4,5,3.0,neutral or dissatisfied,3,3,3689,293,4
3,1,1,1,3,3,3,3,2,2,4,2,3,3,1,1.0,neutral or dissatisfied,3,2,743,446,1
2,2,2,2,5,5,5,5,3,1,1,2,3,5,0,1.0,satisfied,28,2,98,399,4
2,4,2,3,3,2,3,3,4,4,3,2,3,3,0,0.0,neutral or dissatisfied,78,3,3175,514,2
3,4,3,3,5,4,5,4,4,4,4,5,4,4,0,0.0,satisfied,30,2,1577,395,2
1,5,5,5,3,2,2,1,1,1,1,2,1,1,0,0.0,neutral or dissatisfied,108,2,3223,17,4
2,2,2,2,4,4,4,4,4,4,4,5,4,5,0,0.0,satisfied,15,2,1292,708,3
5,5,2,5,3,5,5,2,2,2,2,3,2,4,0,5.0,satisfied,116,2,839,632,1
3,5,5,5,3,3,4,3,3,3,3,2,3,2,0,0.0,neutral or dissatisfied,110,2,352,242,5
5,4,5,1,2,5,2,2,5,3,5,3,5,2,92,99.0,satisfied,85,2,2515,686,3
5,5,5,5,5,5,5,5,3,3,4,3,5,5,12,4.0,satisfied,114,5,1302,544,1
2,4,2,4,3,4,3,3,3,2,3,4,3,1,12,9.0,neutral or dissatisfied,5,6,3640,707,4
2,2,2,4,1,2,1,1,1,1,4,2,4,1,47,49.0,neutral or dissatisfied,5,3,3088,4,4
1,5,1,1,2,1,2,2,2,2,1,2,4,2,0,0.0,neutral or dissatisfied,23,3,1978,281,4
2,2,2,2,2,5,4,5,5,5,5,5,5,5,24,15.0,satisfied,15,2,456,533,3
3,5,5,5,3,3,3,3,4,2,1,4,2,3,1,2.0,neutral or dissatisfied,60,4,1758,471,3
0,5,0,1,4,5,4,4,3,2,4,5,4,4,0,0.0,satisfied,39,2,3251,238,1
2,4,2,4,3,2,3,3,1,3,4,4,3,3,0,1.0,neutral or dissatisfied,27,3,1158,605,6
1,4,1,4,1,1,1,1,3,3,5,5,4,1,0,0.0,neutral or dissatisfied,45,3,258,478,2
1,5,1,2,4,1,4,4,4,3,4,5,4,4,0,0.0,neutral or dissatisfied,148,3,2110,89,4
4,4,4,4,4,4,4,4,4,4,4,5,2,4,0,1.0,satisfied,90,4,482,113,6
3,4,3,4,4,3,5,4,2,1,4,3,3,4,0,0.0,neutral or dissatisfied,40,3,1501,610,3
2,2,2,2,2,2,2,2,5,5,5,5,4,2,62,50.0,satisfied,13,2,1000,142,5
4,4,4,4,4,4,4,4,1,3,5,3,5,4,1,0.0,satisfied,58,2,635,662,2
0,5,0,4,4,4,5,5,5,3,3,3,5,5,5,0.0,satisfied,78,2,3114,560,1
3,1,3,2,5,3,2,2,2,3,2,1,2,4,0,8.0,neutral or dissatisfied,109,3,1397,51,6
1,4,1,2,4,1,4,4,4,2,3,1,1,4,22,41.0,neutral or dissatisfied,120,3,3445,208,6
3,4,3,5,2,3,2,2,1,5,5,1,4,2,2,53.0,neutral or dissatisfied,255,3,1323,523,4
3,3,3,3,4,4,4,4,5,5,4,3,4,4,0,0.0,satisfied,169,2,1076,508,2
1,4,1,4,4,1,4,4,1,5,3,3,4,4,37,22.0,neutral or dissatisfied,103,3,1403,270,5
3,4,3,4,2,3,1,2,3,2,5,5,4,2,19,29.0,neutral or dissatisfied,15,3,1978,263,6
2,4,2,2,2,2,5,2,5,3,5,3,5,2,0,0.0,neutral or dissatisfied,62,3,2964,709,3
3,4,3,2,3,3,3,5,4,5,5,3,5,3,196,197.0,neutral or dissatisfied,137,3,2360,186,2
5,5,5,5,3,3,3,3,3,3,5,5,5,3,0,0.0,satisfied,83,2,2627,221,6
3,4,3,3,3,3,3,3,2,2,4,4,2,3,0,0.0,neutral or dissatisfied,62,3,2107,81,6
5,5,5,5,4,4,4,4,4,2,4,3,5,4,0,0.0,satisfied,72,2,2352,409,3
4,4,4,3,3,5,4,3,3,4,3,4,3,4,15,5.0,satisfied,31,3,2083,682,3
5,2,2,2,5,5,5,5,1,3,5,5,5,5,31,63.0,satisfied,89,4,648,86,6
3,4,3,4,2,3,2,2,2,1,3,2,3,2,0,0.0,neutral or dissatisfied,67,4,1011,556,6
3,3,3,4,4,3,4,4,2,5,4,1,3,4,1,1.736313387,neutral or dissatisfied,39,5,1612,104,3
5,5,5,2,3,5,3,3,4,2,4,5,4,3,15,0.0,satisfied,10,4,493,284,6
2,1,1,1,5,4,3,2,2,2,2,4,2,4,0,0.0,neutral or dissatisfied,74,2,491,460,3
4,4,4,4,1,5,1,4,4,4,4,3,4,5,0,11.0,satisfied,38,2,2269,700,5
1,1,1,2,2,3,2,1,1,1,1,2,1,1,0,0.0,neutral or dissatisfied,21,3,1621,461,3
3,3,3,3,3,3,2,3,2,5,5,3,2,3,49,40.0,neutral or dissatisfied,84,5,2171,121,4
4,4,4,4,4,4,5,4,4,5,4,4,4,4,0,0.0,satisfied,57,2,2755,661,5
4,5,4,3,4,4,4,4,4,4,4,3,4,3,4,0.0,neutral or dissatisfied,104,3,1126,352,5
3,1,3,3,2,3,2,2,1,3,2,4,2,2,0,0.0,neutral or dissatisfied,64,3,1819,440,1
3,3,3,1,3,3,1,3,2,1,2,5,4,3,0,0.0,neutral or dissatisfied,26,3,887,569,3
3,5,3,3,5,3,5,5,4,4,4,4,5,5,0,0.0,neutral or dissatisfied,260,3,3587,189,2
1,5,5,5,5,2,4,1,1,1,1,3,1,1,0,1.0,neutral or dissatisfied,65,2,3385,550,5
1,3,3,3,5,3,4,1,1,1,1,3,1,3,0,0.0,neutral or dissatisfied,89,2,3578,713,1
3,1,3,4,2,3,2,2,1,1,4,4,3,2,32,26.0,neutral or dissatisfied,114,3,1985,229,2
3,4,3,4,3,3,3,3,3,2,5,3,5,3,43,46.0,neutral or dissatisfied,6,1,494,386,6
1,2,2,2,5,4,3,1,1,1,1,2,1,1,0,0.0,neutral or dissatisfied,100,2,759,131,2
3,2,3,3,1,3,1,1,1,5,3,4,4,1,4,19.0,neutral or dissatisfied,97,3,1684,171,5
1,4,1,3,5,5,4,4,4,1,4,4,4,3,6,1.0,neutral or dissatisfied,59,6,3271,330,6
0,0,0,3,1,0,1,1,4,1,5,2,1,1,5,0.0,satisfied,137,5,633,35,2
4,4,4,3,3,4,5,5,5,4,5,3,5,4,23,39.0,neutral or dissatisfied,16,3,3753,201,6
4,4,4,4,2,4,4,5,5,4,5,5,5,4,0,0.0,satisfied,59,2,3585,168,6
3,3,3,3,3,5,5,4,4,4,4,4,4,3,0,7.0,satisfied,73,2,330,509,3
3,3,3,3,4,2,3,3,3,3,3,5,3,1,23,11.0,neutral or dissatisfied,149,3,3693,511,3
3,2,3,3,3,3,3,4,2,4,3,3,3,3,0,0.0,neutral or dissatisfied,5,3,3020,246,2
4,5,4,1,3,4,3,3,5,4,5,4,5,3,18,0.0,neutral or dissatisfied,48,3,1924,224,3
4,5,4,3,5,4,5,5,4,2,4,4,5,5,0,0.0,neutral or dissatisfied,214,3,1351,341,3
1,4,1,4,4,1,4,4,4,2,3,1,4,4,39,31.0,neutral or dissatisfied,53,4,10,570,6
2,5,2,3,5,2,5,5,5,3,3,4,4,5,24,12.0,neutral or dissatisfied,24,3,2175,537,6
2,1,2,1,2,3,3,1,5,2,2,3,2,3,127,112.0,neutral or dissatisfied,19,3,985,440,5
3,4,3,4,3,4,5,2,2,3,2,4,2,4,77,69.0,neutral or dissatisfied,134,3,669,544,1
1,2,2,2,4,3,2,1,1,2,1,2,1,3,0,0.0,neutral or dissatisfied,51,2,2279,622,2
2,4,2,1,4,2,4,4,3,5,4,4,4,4,123,119.0,neutral or dissatisfied,54,4,1039,613,3
2,2,2,2,3,5,5,4,4,4,4,3,4,4,49,47.0,satisfied,35,2,2535,150,4
5,5,5,5,3,1,4,4,4,4,4,2,4,3,7,5.0,satisfied,118,2,442,705,1
3,3,3,3,2,4,4,5,5,5,5,3,5,3,0,0.0,satisfied,74,2,2926,621,4
4,4,4,4,4,4,4,4,1,2,1,1,5,4,0,0.0,satisfied,59,5,1582,356,2
3,5,3,2,3,5,5,5,5,3,5,3,5,3,0,0.0,neutral or dissatisfied,56,3,274,533,6
0,0,0,2,4,4,5,4,4,5,5,4,4,3,0,0.0,satisfied,51,2,618,373,5
3,4,4,4,3,4,3,3,2,4,3,3,3,3,0,0.0,neutral or dissatisfied,79,2,1027,412,5
3,3,3,3,2,4,4,4,4,5,4,5,4,4,0,0.0,satisfied,65,2,2374,252,1
4,4,5,2,5,5,5,5,4,3,5,4,5,5,14,2.0,satisfied,50,3,253,14,2
2,5,2,4,2,2,2,2,5,2,5,5,5,2,0,0.0,neutral or dissatisfied,139,4,1558,215,3
2,2,2,2,5,5,5,5,1,2,5,5,4,5,0,0.0,satisfied,126,2,3127,536,2
2,5,2,4,5,2,3,5,5,4,5,4,5,5,0,7.0,neutral or dissatisfied,152,3,2934,20,5
2,4,2,3,1,2,1,1,5,5,5,3,4,1,5,9.0,neutral or dissatisfied,169,3,448,488,4
4,4,4,1,2,4,2,2,3,2,4,4,5,2,11,4.0,satisfied,188,2,3369,714,3
5,0,5,3,2,5,2,2,5,3,1,3,4,2,0,0.0,satisfied,139,4,3694,436,4
2,5,2,1,3,5,5,1,1,2,1,5,1,4,0,7.0,neutral or dissatisfied,36,1,2421,321,4
2,2,3,2,4,5,5,3,3,4,3,4,3,5,2,0.0,satisfied,87,2,3807,52,4
2,2,2,3,1,2,2,1,4,2,4,2,3,1,16,0.0,neutral or dissatisfied,34,4,469,357,3
2,1,2,2,2,4,4,4,4,5,5,5,4,4,0,0.0,satisfied,127,2,2808,698,6
4,1,4,3,1,4,1,1,3,5,2,2,2,1,0,11.0,neutral or dissatisfied,105,4,1160,719,5
0,0,0,3,4,0,1,4,5,1,2,5,4,4,0,0.0,satisfied,72,4,2881,607,5
0,0,0,3,5,4,5,4,4,2,2,5,4,3,0,0.0,satisfied,57,2,3318,348,1
3,5,3,4,3,3,3,3,3,4,2,2,2,3,0,0.0,neutral or dissatisfied,119,3,70,326,4
4,4,4,4,3,4,4,4,4,5,4,5,4,4,0,0.0,satisfied,109,2,481,527,4
2,4,2,2,4,2,4,4,3,3,5,4,5,4,0,0.0,neutral or dissatisfied,83,3,2578,687,1
2,4,4,4,2,3,3,2,2,2,2,1,2,3,9,1.0,neutral or dissatisfied,40,2,490,219,3
1,4,0,1,2,5,4,5,5,0,5,4,5,3,0,0.0,neutral or dissatisfied,57,3,503,522,1
2,2,5,2,2,4,4,4,4,4,4,4,4,3,0,0.0,satisfied,35,2,3057,405,2
3,1,1,1,3,3,3,3,4,4,3,3,4,3,10,15.0,neutral or dissatisfied,114,4,1722,19,6
2,4,2,3,2,2,2,2,2,5,3,2,3,2,0,0.0,neutral or dissatisfied,34,4,117,580,3
1,4,1,4,1,4,4,3,4,4,5,4,5,4,0,0.0,neutral or dissatisfied,154,3,3329,294,2
2,2,2,3,1,2,1,1,3,3,3,1,4,1,3,0.0,neutral or dissatisfied,111,4,1814,15,2
1,4,0,1,4,0,4,4,3,2,4,4,4,4,0,2.0,neutral or dissatisfied,33,1,2655,326,6
3,4,4,4,3,3,3,3,3,3,3,4,3,2,0,0.0,neutral or dissatisfied,16,4,919,626,6
3,3,3,3,3,4,5,5,5,5,5,3,5,5,0,3.0,satisfied,26,2,904,158,4
5,0,5,4,4,0,3,4,4,5,4,3,5,4,0,0.0,satisfied,22,2,428,104,3
3,5,3,3,4,3,4,4,4,1,2,3,5,4,0,0.0,neutral or dissatisfied,3,3,3187,598,6
4,4,4,4,5,5,5,5,5,5,5,3,5,4,0,2.0,satisfied,17,2,494,606,6
3,4,4,4,3,3,3,3,1,1,4,1,3,3,5,10.0,neutral or dissatisfied,13,2,2110,686,1
5,5,5,5,2,5,4,4,4,4,4,3,4,5,0,0.0,satisfied,33,2,1851,282,6
1,2,1,4,1,2,2,3,4,3,3,2,4,2,36,6.0,neutral or dissatisfied,18,1,2545,147,5
1,4,1,4,2,4,4,4,4,1,4,2,4,2,2,0.0,neutral or dissatisfied,7,3,2684,514,4
2,4,2,3,3,5,4,3,3,2,3,5,3,3,0,0.0,neutral or dissatisfied,63,6,80,68,6
3,4,3,4,3,3,3,3,2,5,4,1,3,3,4,0.0,neutral or dissatisfied,99,3,3731,504,6
3,4,4,3,5,3,1,5,5,4,5,5,5,1,0,0.0,neutral or dissatisfied,45,6,2533,69,5
1,0,0,4,4,1,4,4,1,1,2,3,3,4,22,49.0,neutral or dissatisfied,130,4,1046,559,4
5,5,5,5,2,5,4,5,5,5,5,4,5,3,47,35.0,satisfied,100,2,595,413,2
2,3,2,4,2,2,2,2,4,4,4,1,3,2,67,60.0,neutral or dissatisfied,155,4,1348,64,5
3,1,3,4,1,3,1,1,4,2,3,3,3,1,0,0.0,neutral or dissatisfied,97,3,1541,592,3
0,5,0,2,5,4,5,5,5,5,5,3,5,3,0,0.0,satisfied,12,2,2309,237,3
4,4,4,4,4,4,4,4,4,3,4,3,4,4,0,42.0,satisfied,13,2,2177,396,3
3,3,3,3,3,3,4,3,4,4,4,3,5,3,0,0.0,neutral or dissatisfied,54,4,626,139,3
2,3,3,3,2,2,2,2,3,1,2,2,4,2,0,0.0,neutral or dissatisfied,137,2,284,316,6
3,3,3,3,3,5,4,5,5,5,5,4,5,3,65,41.0,satisfied,74,2,3119,666,4
2,3,3,3,2,2,2,2,4,5,3,1,3,2,37,21.0,neutral or dissatisfied,101,2,1877,423,3
4,4,4,4,2,4,5,4,4,4,4,3,4,4,44,21.0,satisfied,41,2,1212,132,5
1,1,1,1,5,5,5,1,3,4,3,5,2,5,151,134.0,satisfied,137,2,2067,226,2
3,3,3,3,5,5,5,5,5,5,5,3,5,4,21,0.0,satisfied,50,2,2647,604,5
5,5,5,5,2,4,4,4,4,5,5,3,4,5,0,1.0,satisfied,45,2,2702,473,1
2,2,2,2,3,1,5,5,5,5,5,3,5,1,0,16.0,satisfied,114,2,763,118,6
3,3,3,3,2,3,2,2,5,3,5,2,3,2,112,101.0,neutral or dissatisfied,205,4,838,638,1
4,4,4,4,2,4,2,2,3,3,4,1,4,2,45,85.0,neutral or dissatisfied,277,4,2016,339,3
1,1,1,3,3,1,1,3,4,5,4,4,5,3,52,61.0,neutral or dissatisfied,32,2,2016,419,6
2,2,2,2,4,4,5,4,4,4,5,4,4,4,0,0.0,satisfied,73,2,3080,435,3
4,4,4,4,4,4,4,4,3,3,5,4,5,4,12,0.0,satisfied,33,2,1061,179,3
3,4,3,4,2,3,2,2,2,1,5,5,2,2,0,0.0,neutral or dissatisfied,4,3,1622,462,1
2,2,2,2,4,4,4,5,5,5,5,5,5,4,0,0.0,satisfied,41,2,72,597,5
1,1,1,4,5,1,5,5,3,2,3,1,3,5,39,39.0,neutral or dissatisfied,138,2,3453,676,3
1,1,1,1,5,4,5,4,4,4,4,4,4,5,0,2.0,satisfied,41,2,3338,718,4
4,4,4,1,5,4,5,5,4,3,5,4,5,5,45,38.0,neutral or dissatisfied,106,3,3139,104,1
2,1,1,1,2,2,2,2,1,2,2,3,3,2,11,0.0,neutral or dissatisfied,42,2,653,114,5
4,4,5,4,5,5,5,5,4,5,1,1,3,5,5,0.0,satisfied,140,2,64,700,1
3,3,3,3,1,3,1,1,2,5,4,5,5,1,9,0.0,neutral or dissatisfied,141,3,30,271,4
4,4,4,4,3,5,5,4,4,4,4,5,4,5,0,0.0,satisfied,35,2,557,563,4
3,2,2,2,4,4,3,3,3,3,3,3,3,3,10,19.0,neutral or dissatisfied,75,4,2694,306,5
1,2,2,2,5,4,4,1,1,1,1,3,1,1,14,9.0,neutral or dissatisfied,107,2,3088,623,2
1,4,4,4,2,3,3,3,3,3,1,3,3,3,0,0.0,neutral or dissatisfied,51,2,2326,55,3
4,4,4,4,3,3,3,4,4,4,4,3,4,1,0,0.0,neutral or dissatisfied,64,2,1755,524,6
3,1,3,2,2,3,2,2,4,3,2,1,2,2,0,0.0,neutral or dissatisfied,92,3,277,434,6
1,1,1,1,1,3,3,5,5,5,5,2,5,1,63,50.0,satisfied,41,2,2269,190,4
4,4,4,4,4,4,1,5,5,5,5,4,5,5,0,0.0,satisfied,61,2,1217,389,2
4,4,4,3,1,4,1,1,5,5,4,3,4,1,16,18.0,satisfied,130,2,670,667,3
2,2,2,2,4,4,3,2,2,2,2,4,2,4,1,0.0,neutral or dissatisfied,8,2,3096,335,2
4,5,5,5,4,4,4,4,4,5,3,3,3,4,11,3.0,satisfied,116,4,2880,346,4
1,1,1,4,4,1,1,4,2,1,4,3,3,4,8,16.0,neutral or dissatisfied,22,4,2189,265,5
2,2,2,2,3,5,5,3,3,3,3,4,3,5,0,0.0,satisfied,118,2,2782,104,4
0,3,0,3,5,4,1,5,5,5,5,1,5,4,0,0.0,satisfied,75,2,26,675,6
2,2,2,2,2,2,2,2,3,2,3,1,3,2,89,73.0,neutral or dissatisfied,28,2,2146,141,4
3,2,3,4,3,3,3,3,4,2,3,2,3,3,51,16.0,neutral or dissatisfied,24,3,276,556,3
5,5,5,5,2,4,5,5,5,5,4,4,5,3,0,0.0,satisfied,38,2,2621,239,1
1,3,2,3,4,4,3,1,1,1,1,4,1,2,0,0.0,neutral or dissatisfied,7,4,2940,430,6
3,3,3,3,5,3,4,5,5,5,4,4,4,5,4,0.0,neutral or dissatisfied,9,4,1267,609,5
2,2,2,2,2,3,4,2,2,2,2,4,2,4,92,76.0,neutral or dissatisfied,186,2,2481,98,3
5,4,4,4,4,3,2,5,5,5,5,1,5,1,11,0.0,satisfied,57,4,9,461,4
5,2,2,2,5,4,5,5,1,4,3,4,4,5,19,12.0,neutral or dissatisfied,17,5,2944,565,5
1,5,5,5,2,1,1,2,4,3,2,1,4,1,6,6.0,neutral or dissatisfied,61,2,2917,621,6
2,5,2,2,4,3,2,3,3,2,3,5,3,2,0,12.0,neutral or dissatisfied,12,6,2981,257,1
5,2,5,3,1,5,1,1,2,4,5,2,1,1,0,0.0,satisfied,39,4,2320,11,6
5,5,5,5,5,5,5,3,1,4,5,5,1,5,0,3.0,satisfied,41,2,1796,178,5
3,4,3,2,2,3,2,2,3,3,5,5,4,2,0,0.0,neutral or dissatisfied,85,4,32,393,4
3,3,3,3,4,5,5,5,5,5,5,5,5,5,0,0.0,satisfied,117,2,852,294,5
3,5,3,5,4,3,4,4,4,4,4,5,4,4,0,0.0,neutral or dissatisfied,198,4,605,397,4
4,4,4,4,3,4,4,4,4,4,4,4,4,3,1,10.0,satisfied,59,2,3551,389,5
3,4,3,3,3,4,5,5,5,5,5,4,5,3,41,36.0,satisfied,73,2,3200,537,5
4,4,4,4,3,4,5,5,5,5,5,5,5,5,6,0.0,satisfied,145,2,1773,638,6
2,2,2,2,1,2,5,4,4,4,4,3,4,5,0,0.0,satisfied,51,2,2065,266,6
1,1,5,1,1,1,1,1,1,3,4,2,3,1,0,0.0,neutral or dissatisfied,140,2,3625,133,5
5,3,3,3,5,5,5,5,5,3,5,1,1,5,8,18.0,satisfied,26,4,3545,278,1
3,5,3,3,4,3,4,4,4,4,4,5,5,4,0,3.0,neutral or dissatisfied,166,3,2349,554,4
4,5,3,1,5,3,5,5,4,2,4,3,5,5,0,0.0,neutral or dissatisfied,141,3,1808,101,6
2,4,2,4,3,2,3,3,4,5,5,3,5,3,0,7.0,neutral or dissatisfied,105,4,42,404,6
3,3,3,1,5,3,5,5,3,2,1,3,2,5,4,0.0,neutral or dissatisfied,172,4,1802,284,4
5,3,3,3,5,5,4,5,4,3,5,5,4,5,0,0.0,satisfied,43,4,2100,277,1
3,1,3,3,4,3,4,4,2,5,3,1,4,4,16,4.0,neutral or dissatisfied,188,4,2236,139,4
3,3,3,3,4,4,4,5,3,5,5,4,3,4,149,152.0,satisfied,78,2,1968,221,1
5,5,5,5,3,5,3,3,3,3,4,3,4,3,28,1.0,satisfied,124,2,2199,69,5
0,3,0,3,2,4,4,3,3,3,3,3,3,1,0,3.0,satisfied,12,6,3316,177,1
4,3,4,4,4,4,4,4,3,2,1,2,1,4,0,0.0,satisfied,43,3,3563,373,2
4,4,4,4,4,5,2,4,4,4,4,5,4,4,0,0.0,satisfied,109,4,3199,709,4
2,4,2,1,3,2,2,3,4,4,4,5,4,3,0,0.0,neutral or dissatisfied,118,1,3789,545,6
3,4,3,2,1,3,1,1,5,4,5,1,3,1,34,23.0,neutral or dissatisfied,105,4,409,301,1
3,4,3,3,3,3,2,3,2,4,2,3,3,3,18,2.0,neutral or dissatisfied,43,4,1893,228,5
3,5,5,5,3,3,3,3,2,4,4,1,4,3,0,0.0,neutral or dissatisfied,42,2,3684,648,2
2,1,1,3,3,1,3,3,3,2,4,3,3,3,28,24.0,neutral or dissatisfied,125,4,344,372,2
4,4,4,4,2,5,4,4,4,4,4,3,4,4,87,90.0,satisfied,38,2,2639,646,1
4,4,4,4,1,4,1,1,4,2,4,5,4,1,0,0.0,neutral or dissatisfied,13,3,1719,399,5
3,5,3,1,2,4,5,2,2,3,2,4,2,3,0,0.0,neutral or dissatisfied,8,1,3170,143,1
2,3,3,3,5,3,4,2,2,2,2,4,2,1,0,0.0,neutral or dissatisfied,107,2,3140,137,5
3,0,3,4,2,3,2,2,5,5,2,2,2,2,0,0.0,neutral or dissatisfied,139,4,2894,573,2
3,0,3,1,1,3,1,1,5,4,4,5,5,1,23,113.0,neutral or dissatisfied,139,4,2948,56,6
5,5,5,5,4,5,5,2,2,2,2,4,2,5,7,0.0,satisfied,60,2,28,645,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,110,139.0,neutral or dissatisfied,100,4,3101,382,6
3,4,4,4,2,3,3,3,3,3,3,3,3,1,3,0.0,neutral or dissatisfied,265,2,634,471,4
2,4,4,4,2,2,2,2,1,4,4,2,4,2,1,0.0,neutral or dissatisfied,142,2,212,208,5
2,4,2,1,2,2,2,2,5,4,5,3,5,2,0,0.0,neutral or dissatisfied,9,4,688,638,5
3,0,3,3,2,3,2,2,3,5,3,3,5,2,0,0.0,neutral or dissatisfied,50,3,3689,635,4
4,5,3,3,5,3,5,5,5,5,4,3,5,5,0,2.0,neutral or dissatisfied,122,3,1504,35,5
5,5,5,3,3,5,3,3,3,4,4,5,5,3,9,0.0,satisfied,55,2,72,266,2
2,1,1,1,1,2,1,1,4,4,3,2,5,1,0,0.0,satisfied,63,5,3563,603,6
2,2,2,2,4,5,4,4,4,4,4,4,4,5,0,0.0,satisfied,113,2,2158,21,1
1,1,1,1,5,5,5,5,5,5,5,4,5,3,0,0.0,satisfied,153,2,1137,140,6
2,2,2,1,1,2,1,1,5,1,4,1,5,1,0,0.0,neutral or dissatisfied,111,4,1421,265,4
2,4,3,3,4,4,3,2,2,2,2,4,2,3,0,1.0,neutral or dissatisfied,110,2,232,400,1
2,0,2,4,2,2,5,2,2,4,3,5,5,2,0,0.0,neutral or dissatisfied,84,4,43,457,3
3,3,3,3,5,5,5,3,3,3,3,3,3,5,2,0.0,satisfied,51,2,265,120,5
2,5,2,4,1,2,1,1,1,2,2,3,4,1,0,0.0,neutral or dissatisfied,169,3,1832,383,4
5,5,5,5,2,2,2,2,3,3,5,5,4,2,0,0.0,satisfied,42,2,46,535,3
5,2,2,2,5,5,5,5,5,1,2,1,2,5,16,3.0,satisfied,113,4,3642,39,5
4,4,4,2,1,4,1,1,3,4,4,3,4,1,38,17.0,satisfied,191,2,3297,640,1
3,5,3,1,4,4,4,4,4,3,1,5,4,3,0,0.0,neutral or dissatisfied,61,3,1976,22,6
