flight_key,Flight Distance,Origin_Airport,Destination_Airport,Origin_Airport_Name,Origin_Latitude,Origin_Longitude,Dest_Airport_Name,Dest_Latitude,Dest_Longitude
2137,1748,BOS,MSP,Boston Logan Intl,42.3656,-71.0096,Minneapolis–Saint Paul Intl,44.883,-93.21
2138,3563,LAX,CLT,Los Angeles Intl,33.9416,-118.4085,Charlotte Douglas Intl,35.214,-80.9431
2139,3013,JFK,LAX,John F. Kennedy Intl,40.6413,-73.7781,Los Angeles Intl,33.9416,-118.4085
2140,3826,DEN,LAX,Denver Intl,39.8561,-104.6737,Los Angeles Intl,33.9416,-118.4085
2141,1921,CLT,MSP,Charlotte Douglas Intl,35.214,-80.9431,Minneapolis–Saint Paul Intl,44.883,-93.21
2142,3179,IAH,JFK,George Bush Intercontinental,29.9902,-95.3368,John F. Kennedy Intl,40.6413,-73.7781
2143,482,CLT,PHX,Charlotte Douglas Intl,35.214,-80.9431,Phoenix Sky Harbor Intl,33.4342,-112.0116
2144,2606,DEN,BOS,Denver Intl,39.8561,-104.6737,Boston Logan Intl,42.3656,-71.0096
2145,3740,IAH,MIA,George Bush Intercontinental,29.9902,-95.3368,Miami Intl,25.7959,-80.287
2146,3908,ATL,IAH,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,George Bush Intercontinental,29.9902,-95.3368
2147,756,LAX,DFW,Los Angeles Intl,33.9416,-118.4085,Dallas/Fort Worth Intl,32.8998,-97.0403
2148,1982,SEA,JFK,Seattle-Tacoma Intl,47.4502,-122.3088,John F. Kennedy Intl,40.6413,-73.7781
2149,1633,IAH,SFO,George Bush Intercontinental,29.9902,-95.3368,San Francisco Intl,37.6213,-122.379
2150,3366,LAS,IAH,Las Vegas McCarran Intl,36.084,-115.1537,George Bush Intercontinental,29.9902,-95.3368
2151,2776,IAH,PHX,George Bush Intercontinental,29.9902,-95.3368,Phoenix Sky Harbor Intl,33.4342,-112.0116
2152,2286,ORD,JFK,Chicago O’Hare Intl,41.9742,-87.9073,John F. Kennedy Intl,40.6413,-73.7781
2153,2095,BOS,SEA,Boston Logan Intl,42.3656,-71.0096,Seattle-Tacoma Intl,47.4502,-122.3088
2154,1847,ORD,DFW,Chicago O’Hare Intl,41.9742,-87.9073,Dallas/Fort Worth Intl,32.8998,-97.0403
2155,3786,SEA,CLT,Seattle-Tacoma Intl,47.4502,-122.3088,Charlotte Douglas Intl,35.214,-80.9431
2156,1627,SEA,MSP,Seattle-Tacoma Intl,47.4502,-122.3088,Minneapolis–Saint Paul Intl,44.883,-93.21
2157,1118,LAX,ATL,Los Angeles Intl,33.9416,-118.4085,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
2158,2401,SEA,SFO,Seattle-Tacoma Intl,47.4502,-122.3088,San Francisco Intl,37.6213,-122.379
2159,1260,PHX,ORD,Phoenix Sky Harbor Intl,33.4342,-112.0116,Chicago O’Hare Intl,41.9742,-87.9073
2160,2552,IAH,LAS,George Bush Intercontinental,29.9902,-95.3368,Las Vegas McCarran Intl,36.084,-115.1537
2161,2906,IAH,JFK,George Bush Intercontinental,29.9902,-95.3368,John F. Kennedy Intl,40.6413,-73.7781
2162,1510,ATL,LAX,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Los Angeles Intl,33.9416,-118.4085
2163,2806,JFK,MIA,John F. Kennedy Intl,40.6413,-73.7781,Miami Intl,25.7959,-80.287
2164,3666,SEA,ATL,Seattle-Tacoma Intl,47.4502,-122.3088,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
2165,2109,ORD,JFK,Chicago O’Hare Intl,41.9742,-87.9073,John F. Kennedy Intl,40.6413,-73.7781
2166,2185,SEA,JFK,Seattle-Tacoma Intl,47.4502,-122.3088,John F. Kennedy Intl,40.6413,-73.7781
2167,2029,CLT,DEN,Charlotte Douglas Intl,35.214,-80.9431,Denver Intl,39.8561,-104.6737
2168,1032,ATL,IAH,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,George Bush Intercontinental,29.9902,-95.3368
2169,3914,PHX,DEN,Phoenix Sky Harbor Intl,33.4342,-112.0116,Denver Intl,39.8561,-104.6737
2170,2340,PHX,ATL,Phoenix Sky Harbor Intl,33.4342,-112.0116,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
2171,2433,MIA,BOS,Miami Intl,25.7959,-80.287,Boston Logan Intl,42.3656,-71.0096
2172,2890,IAH,CLT,George Bush Intercontinental,29.9902,-95.3368,Charlotte Douglas Intl,35.214,-80.9431
2173,3567,PHX,DEN,Phoenix Sky Harbor Intl,33.4342,-112.0116,Denver Intl,39.8561,-104.6737
2174,2592,IAH,LAX,George Bush Intercontinental,29.9902,-95.3368,Los Angeles Intl,33.9416,-118.4085
2175,690,MIA,SFO,Miami Intl,25.7959,-80.287,San Francisco Intl,37.6213,-122.379
2176,2054,DEN,ORD,Denver Intl,39.8561,-104.6737,Chicago O’Hare Intl,41.9742,-87.9073
2177,3543,BOS,IAH,Boston Logan Intl,42.3656,-71.0096,George Bush Intercontinental,29.9902,-95.3368
2178,1305,DFW,MSP,Dallas/Fort Worth Intl,32.8998,-97.0403,Minneapolis–Saint Paul Intl,44.883,-93.21
2179,524,MSP,DFW,Minneapolis–Saint Paul Intl,44.883,-93.21,Dallas/Fort Worth Intl,32.8998,-97.0403
2180,3333,PHX,ORD,Phoenix Sky Harbor Intl,33.4342,-112.0116,Chicago O’Hare Intl,41.9742,-87.9073
2181,1548,JFK,ORD,John F. Kennedy Intl,40.6413,-73.7781,Chicago O’Hare Intl,41.9742,-87.9073
2182,2374,CLT,DFW,Charlotte Douglas Intl,35.214,-80.9431,Dallas/Fort Worth Intl,32.8998,-97.0403
2183,1683,SFO,DEN,San Francisco Intl,37.6213,-122.379,Denver Intl,39.8561,-104.6737
2184,2660,DEN,ATL,Denver Intl,39.8561,-104.6737,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
2185,2465,PHX,DFW,Phoenix Sky Harbor Intl,33.4342,-112.0116,Dallas/Fort Worth Intl,32.8998,-97.0403
2186,1489,IAH,CLT,George Bush Intercontinental,29.9902,-95.3368,Charlotte Douglas Intl,35.214,-80.9431
2187,1967,BOS,CLT,Boston Logan Intl,42.3656,-71.0096,Charlotte Douglas Intl,35.214,-80.9431
2188,511,MIA,PHX,Miami Intl,25.7959,-80.287,Phoenix Sky Harbor Intl,33.4342,-112.0116
2189,2879,ORD,SEA,Chicago O’Hare Intl,41.9742,-87.9073,Seattle-Tacoma Intl,47.4502,-122.3088
2190,3806,MSP,BOS,Minneapolis–Saint Paul Intl,44.883,-93.21,Boston Logan Intl,42.3656,-71.0096
2191,1676,SFO,MSP,San Francisco Intl,37.6213,-122.379,Minneapolis–Saint Paul Intl,44.883,-93.21
2192,1691,BOS,MIA,Boston Logan Intl,42.3656,-71.0096,Miami Intl,25.7959,-80.287
2193,2777,BOS,DEN,Boston Logan Intl,42.3656,-71.0096,Denver Intl,39.8561,-104.6737
2194,3811,PHX,IAH,Phoenix Sky Harbor Intl,33.4342,-112.0116,George Bush Intercontinental,29.9902,-95.3368
2195,3984,DEN,MSP,Denver Intl,39.8561,-104.6737,Minneapolis–Saint Paul Intl,44.883,-93.21
2196,743,LAS,BOS,Las Vegas McCarran Intl,36.084,-115.1537,Boston Logan Intl,42.3656,-71.0096
2197,3583,SFO,DFW,San Francisco Intl,37.6213,-122.379,Dallas/Fort Worth Intl,32.8998,-97.0403
2198,3211,MSP,SEA,Minneapolis–Saint Paul Intl,44.883,-93.21,Seattle-Tacoma Intl,47.4502,-122.3088
2199,2764,LAX,MIA,Los Angeles Intl,33.9416,-118.4085,Miami Intl,25.7959,-80.287
2200,249,DFW,IAH,Dallas/Fort Worth Intl,32.8998,-97.0403,George Bush Intercontinental,29.9902,-95.3368
2201,3208,LAX,SFO,Los Angeles Intl,33.9416,-118.4085,San Francisco Intl,37.6213,-122.379
2202,2353,LAS,SFO,Las Vegas McCarran Intl,36.084,-115.1537,San Francisco Intl,37.6213,-122.379
2203,3157,IAH,SFO,George Bush Intercontinental,29.9902,-95.3368,San Francisco Intl,37.6213,-122.379
2204,904,IAH,DEN,George Bush Intercontinental,29.9902,-95.3368,Denver Intl,39.8561,-104.6737
2205,2550,CLT,DFW,Charlotte Douglas Intl,35.214,-80.9431,Dallas/Fort Worth Intl,32.8998,-97.0403
2206,2199,SFO,LAS,San Francisco Intl,37.6213,-122.379,Las Vegas McCarran Intl,36.084,-115.1537
2207,2236,LAX,BOS,Los Angeles Intl,33.9416,-118.4085,Boston Logan Intl,42.3656,-71.0096
2208,2051,IAH,ATL,George Bush Intercontinental,29.9902,-95.3368,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
2209,3133,LAS,BOS,Las Vegas McCarran Intl,36.084,-115.1537,Boston Logan Intl,42.3656,-71.0096
2210,2030,PHX,BOS,Phoenix Sky Harbor Intl,33.4342,-112.0116,Boston Logan Intl,42.3656,-71.0096
2211,523,ATL,SFO,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,San Francisco Intl,37.6213,-122.379
2212,792,MIA,ATL,Miami Intl,25.7959,-80.287,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
2213,629,ATL,MSP,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Minneapolis–Saint Paul Intl,44.883,-93.21
2214,2736,SEA,DEN,Seattle-Tacoma Intl,47.4502,-122.3088,Denver Intl,39.8561,-104.6737
2215,2713,MSP,IAH,Minneapolis–Saint Paul Intl,44.883,-93.21,George Bush Intercontinental,29.9902,-95.3368
2216,3551,LAX,MIA,Los Angeles Intl,33.9416,-118.4085,Miami Intl,25.7959,-80.287
2217,2524,CLT,JFK,Charlotte Douglas Intl,35.214,-80.9431,John F. Kennedy Intl,40.6413,-73.7781
2218,2717,SEA,ORD,Seattle-Tacoma Intl,47.4502,-122.3088,Chicago O’Hare Intl,41.9742,-87.9073
2219,3384,IAH,JFK,George Bush Intercontinental,29.9902,-95.3368,John F. Kennedy Intl,40.6413,-73.7781
2220,2478,ORD,IAH,Chicago O’Hare Intl,41.9742,-87.9073,George Bush Intercontinental,29.9902,-95.3368
2221,3520,JFK,SFO,John F. Kennedy Intl,40.6413,-73.7781,San Francisco Intl,37.6213,-122.379
2222,1166,ORD,JFK,Chicago O’Hare Intl,41.9742,-87.9073,John F. Kennedy Intl,40.6413,-73.7781
2223,3329,LAS,MIA,Las Vegas McCarran Intl,36.084,-115.1537,Miami Intl,25.7959,-80.287
2224,3441,SFO,JFK,San Francisco Intl,37.6213,-122.379,John F. Kennedy Intl,40.6413,-73.7781
2225,2971,BOS,DEN,Boston Logan Intl,42.3656,-71.0096,Denver Intl,39.8561,-104.6737
2226,2654,MIA,BOS,Miami Intl,25.7959,-80.287,Boston Logan Intl,42.3656,-71.0096
2227,1289,LAX,SFO,Los Angeles Intl,33.9416,-118.4085,San Francisco Intl,37.6213,-122.379
2228,3637,MSP,ATL,Minneapolis–Saint Paul Intl,44.883,-93.21,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
2229,1743,CLT,ATL,Charlotte Douglas Intl,35.214,-80.9431,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
2230,3063,CLT,SFO,Charlotte Douglas Intl,35.214,-80.9431,San Francisco Intl,37.6213,-122.379
2231,3224,MSP,ORD,Minneapolis–Saint Paul Intl,44.883,-93.21,Chicago O’Hare Intl,41.9742,-87.9073
2232,3541,LAS,IAH,Las Vegas McCarran Intl,36.084,-115.1537,George Bush Intercontinental,29.9902,-95.3368
2233,2650,DEN,MIA,Denver Intl,39.8561,-104.6737,Miami Intl,25.7959,-80.287
2234,1293,IAH,MSP,George Bush Intercontinental,29.9902,-95.3368,Minneapolis–Saint Paul Intl,44.883,-93.21
2235,3781,JFK,SEA,John F. Kennedy Intl,40.6413,-73.7781,Seattle-Tacoma Intl,47.4502,-122.3088
2236,3728,DFW,MIA,Dallas/Fort Worth Intl,32.8998,-97.0403,Miami Intl,25.7959,-80.287
2237,3778,DFW,IAH,Dallas/Fort Worth Intl,32.8998,-97.0403,George Bush Intercontinental,29.9902,-95.3368
2238,1380,DFW,MSP,Dallas/Fort Worth Intl,32.8998,-97.0403,Minneapolis–Saint Paul Intl,44.883,-93.21
2239,2140,LAX,DEN,Los Angeles Intl,33.9416,-118.4085,Denver Intl,39.8561,-104.6737
2240,1557,DFW,SFO,Dallas/Fort Worth Intl,32.8998,-97.0403,San Francisco Intl,37.6213,-122.379
2241,1969,PHX,IAH,Phoenix Sky Harbor Intl,33.4342,-112.0116,George Bush Intercontinental,29.9902,-95.3368
2242,2261,ATL,LAS,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Las Vegas McCarran Intl,36.084,-115.1537
2243,2437,CLT,DFW,Charlotte Douglas Intl,35.214,-80.9431,Dallas/Fort Worth Intl,32.8998,-97.0403
2244,1840,JFK,MSP,John F. Kennedy Intl,40.6413,-73.7781,Minneapolis–Saint Paul Intl,44.883,-93.21
2245,2994,ATL,SFO,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,San Francisco Intl,37.6213,-122.379
2246,2863,BOS,IAH,Boston Logan Intl,42.3656,-71.0096,George Bush Intercontinental,29.9902,-95.3368
2247,3795,JFK,ATL,John F. Kennedy Intl,40.6413,-73.7781,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
2248,1164,ATL,SFO,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,San Francisco Intl,37.6213,-122.379
2249,1738,JFK,SEA,John F. Kennedy Intl,40.6413,-73.7781,Seattle-Tacoma Intl,47.4502,-122.3088
2250,712,BOS,DEN,Boston Logan Intl,42.3656,-71.0096,Denver Intl,39.8561,-104.6737
2251,1667,SEA,LAX,Seattle-Tacoma Intl,47.4502,-122.3088,Los Angeles Intl,33.9416,-118.4085
2252,1878,PHX,DEN,Phoenix Sky Harbor Intl,33.4342,-112.0116,Denver Intl,39.8561,-104.6737
2253,2137,LAX,JFK,Los Angeles Intl,33.9416,-118.4085,John F. Kennedy Intl,40.6413,-73.7781
2254,2162,LAX,CLT,Los Angeles Intl,33.9416,-118.4085,Charlotte Douglas Intl,35.214,-80.9431
2255,2784,LAS,LAX,Las Vegas McCarran Intl,36.084,-115.1537,Los Angeles Intl,33.9416,-118.4085
2256,457,MSP,LAS,Minneapolis–Saint Paul Intl,44.883,-93.21,Las Vegas McCarran Intl,36.084,-115.1537
2257,1496,IAH,JFK,George Bush Intercontinental,29.9902,-95.3368,John F. Kennedy Intl,40.6413,-73.7781
2258,3226,CLT,JFK,Charlotte Douglas Intl,35.214,-80.9431,John F. Kennedy Intl,40.6413,-73.7781
2259,1445,DFW,ATL,Dallas/Fort Worth Intl,32.8998,-97.0403,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
2260,1331,PHX,LAS,Phoenix Sky Harbor Intl,33.4342,-112.0116,Las Vegas McCarran Intl,36.084,-115.1537
2261,2528,ORD,ATL,Chicago O’Hare Intl,41.9742,-87.9073,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
2262,2579,DFW,LAS,Dallas/Fort Worth Intl,32.8998,-97.0403,Las Vegas McCarran Intl,36.084,-115.1537
2263,1497,IAH,PHX,George Bush Intercontinental,29.9902,-95.3368,Phoenix Sky Harbor Intl,33.4342,-112.0116
2264,2424,CLT,BOS,Charlotte Douglas Intl,35.214,-80.9431,Boston Logan Intl,42.3656,-71.0096
2265,2679,SFO,ORD,San Francisco Intl,37.6213,-122.379,Chicago O’Hare Intl,41.9742,-87.9073
2266,3830,IAH,LAS,George Bush Intercontinental,29.9902,-95.3368,Las Vegas McCarran Intl,36.084,-115.1537
2267,1103,PHX,BOS,Phoenix Sky Harbor Intl,33.4342,-112.0116,Boston Logan Intl,42.3656,-71.0096
2268,1387,ATL,BOS,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Boston Logan Intl,42.3656,-71.0096
2269,31,JFK,MSP,John F. Kennedy Intl,40.6413,-73.7781,Minneapolis–Saint Paul Intl,44.883,-93.21
2270,722,MSP,CLT,Minneapolis–Saint Paul Intl,44.883,-93.21,Charlotte Douglas Intl,35.214,-80.9431
2271,3250,MSP,ORD,Minneapolis–Saint Paul Intl,44.883,-93.21,Chicago O’Hare Intl,41.9742,-87.9073
2272,3089,ORD,DFW,Chicago O’Hare Intl,41.9742,-87.9073,Dallas/Fort Worth Intl,32.8998,-97.0403
2273,3647,PHX,LAX,Phoenix Sky Harbor Intl,33.4342,-112.0116,Los Angeles Intl,33.9416,-118.4085
2274,2766,BOS,MIA,Boston Logan Intl,42.3656,-71.0096,Miami Intl,25.7959,-80.287
2275,1794,SFO,BOS,San Francisco Intl,37.6213,-122.379,Boston Logan Intl,42.3656,-71.0096
2276,2024,BOS,CLT,Boston Logan Intl,42.3656,-71.0096,Charlotte Douglas Intl,35.214,-80.9431
2277,1816,LAX,PHX,Los Angeles Intl,33.9416,-118.4085,Phoenix Sky Harbor Intl,33.4342,-112.0116
2278,2025,LAS,MSP,Las Vegas McCarran Intl,36.084,-115.1537,Minneapolis–Saint Paul Intl,44.883,-93.21
2279,3552,LAX,SFO,Los Angeles Intl,33.9416,-118.4085,San Francisco Intl,37.6213,-122.379
2280,2250,IAH,SFO,George Bush Intercontinental,29.9902,-95.3368,San Francisco Intl,37.6213,-122.379
2281,3754,DFW,MSP,Dallas/Fort Worth Intl,32.8998,-97.0403,Minneapolis–Saint Paul Intl,44.883,-93.21
2282,2482,ATL,JFK,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,John F. Kennedy Intl,40.6413,-73.7781
2283,2831,ORD,MSP,Chicago O’Hare Intl,41.9742,-87.9073,Minneapolis–Saint Paul Intl,44.883,-93.21
2284,1872,IAH,ORD,George Bush Intercontinental,29.9902,-95.3368,Chicago O’Hare Intl,41.9742,-87.9073
2285,3888,MIA,JFK,Miami Intl,25.7959,-80.287,John F. Kennedy Intl,40.6413,-73.7781
2286,1694,SFO,MSP,San Francisco Intl,37.6213,-122.379,Minneapolis–Saint Paul Intl,44.883,-93.21
2287,3644,MSP,LAS,Minneapolis–Saint Paul Intl,44.883,-93.21,Las Vegas McCarran Intl,36.084,-115.1537
2288,1915,SFO,CLT,San Francisco Intl,37.6213,-122.379,Charlotte Douglas Intl,35.214,-80.9431
2289,3683,IAH,SEA,George Bush Intercontinental,29.9902,-95.3368,Seattle-Tacoma Intl,47.4502,-122.3088
2290,2314,IAH,SEA,George Bush Intercontinental,29.9902,-95.3368,Seattle-Tacoma Intl,47.4502,-122.3088
2291,1753,PHX,LAS,Phoenix Sky Harbor Intl,33.4342,-112.0116,Las Vegas McCarran Intl,36.084,-115.1537
2292,1678,DFW,IAH,Dallas/Fort Worth Intl,32.8998,-97.0403,George Bush Intercontinental,29.9902,-95.3368
2293,1781,LAX,MIA,Los Angeles Intl,33.9416,-118.4085,Miami Intl,25.7959,-80.287
2294,3332,MSP,SFO,Minneapolis–Saint Paul Intl,44.883,-93.21,San Francisco Intl,37.6213,-122.379
2295,1708,LAS,ATL,Las Vegas McCarran Intl,36.084,-115.1537,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
2296,906,DFW,LAS,Dallas/Fort Worth Intl,32.8998,-97.0403,Las Vegas McCarran Intl,36.084,-115.1537
2297,3800,JFK,ATL,John F. Kennedy Intl,40.6413,-73.7781,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
2298,708,PHX,ORD,Phoenix Sky Harbor Intl,33.4342,-112.0116,Chicago O’Hare Intl,41.9742,-87.9073
2299,2245,PHX,ORD,Phoenix Sky Harbor Intl,33.4342,-112.0116,Chicago O’Hare Intl,41.9742,-87.9073
2300,2120,ORD,BOS,Chicago O’Hare Intl,41.9742,-87.9073,Boston Logan Intl,42.3656,-71.0096
2301,2310,ATL,SEA,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Seattle-Tacoma Intl,47.4502,-122.3088
2302,2771,LAS,MSP,Las Vegas McCarran Intl,36.084,-115.1537,Minneapolis–Saint Paul Intl,44.883,-93.21
2303,3612,CLT,BOS,Charlotte Douglas Intl,35.214,-80.9431,Boston Logan Intl,42.3656,-71.0096
2304,2451,SEA,ATL,Seattle-Tacoma Intl,47.4502,-122.3088,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
2305,935,CLT,IAH,Charlotte Douglas Intl,35.214,-80.9431,George Bush Intercontinental,29.9902,-95.3368
2306,2420,IAH,LAX,George Bush Intercontinental,29.9902,-95.3368,Los Angeles Intl,33.9416,-118.4085
2307,3178,DEN,LAX,Denver Intl,39.8561,-104.6737,Los Angeles Intl,33.9416,-118.4085
2308,1859,MSP,ORD,Minneapolis–Saint Paul Intl,44.883,-93.21,Chicago O’Hare Intl,41.9742,-87.9073
2309,2927,DEN,IAH,Denver Intl,39.8561,-104.6737,George Bush Intercontinental,29.9902,-95.3368
2310,3064,PHX,JFK,Phoenix Sky Harbor Intl,33.4342,-112.0116,John F. Kennedy Intl,40.6413,-73.7781
2311,3080,DFW,ATL,Dallas/Fort Worth Intl,32.8998,-97.0403,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
2312,3433,JFK,LAX,John F. Kennedy Intl,40.6413,-73.7781,Los Angeles Intl,33.9416,-118.4085
2313,1679,ORD,IAH,Chicago O’Hare Intl,41.9742,-87.9073,George Bush Intercontinental,29.9902,-95.3368
2314,2224,MIA,MSP,Miami Intl,25.7959,-80.287,Minneapolis–Saint Paul Intl,44.883,-93.21
2315,2576,DEN,IAH,Denver Intl,39.8561,-104.6737,George Bush Intercontinental,29.9902,-95.3368
2316,3512,ORD,ATL,Chicago O’Hare Intl,41.9742,-87.9073,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
2317,3269,PHX,DEN,Phoenix Sky Harbor Intl,33.4342,-112.0116,Denver Intl,39.8561,-104.6737
2318,3051,ATL,IAH,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,George Bush Intercontinental,29.9902,-95.3368
2319,3909,BOS,IAH,Boston Logan Intl,42.3656,-71.0096,George Bush Intercontinental,29.9902,-95.3368
2320,2265,CLT,SFO,Charlotte Douglas Intl,35.214,-80.9431,San Francisco Intl,37.6213,-122.379
2321,3308,JFK,SEA,John F. Kennedy Intl,40.6413,-73.7781,Seattle-Tacoma Intl,47.4502,-122.3088
2322,2946,MSP,BOS,Minneapolis–Saint Paul Intl,44.883,-93.21,Boston Logan Intl,42.3656,-71.0096
2323,3762,LAX,ATL,Los Angeles Intl,33.9416,-118.4085,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
2324,1585,IAH,SFO,George Bush Intercontinental,29.9902,-95.3368,San Francisco Intl,37.6213,-122.379
2325,2230,ORD,IAH,Chicago O’Hare Intl,41.9742,-87.9073,George Bush Intercontinental,29.9902,-95.3368
2326,3286,ATL,DEN,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Denver Intl,39.8561,-104.6737
2327,2047,MIA,BOS,Miami Intl,25.7959,-80.287,Boston Logan Intl,42.3656,-71.0096
2328,3945,SEA,ATL,Seattle-Tacoma Intl,47.4502,-122.3088,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
2329,2578,CLT,ORD,Charlotte Douglas Intl,35.214,-80.9431,Chicago O’Hare Intl,41.9742,-87.9073
2330,3581,LAX,SFO,Los Angeles Intl,33.9416,-118.4085,San Francisco Intl,37.6213,-122.379
2331,1015,MSP,BOS,Minneapolis–Saint Paul Intl,44.883,-93.21,Boston Logan Intl,42.3656,-71.0096
2332,2739,CLT,ATL,Charlotte Douglas Intl,35.214,-80.9431,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
2333,656,PHX,SFO,Phoenix Sky Harbor Intl,33.4342,-112.0116,San Francisco Intl,37.6213,-122.379
2334,84,SEA,DEN,Seattle-Tacoma Intl,47.4502,-122.3088,Denver Intl,39.8561,-104.6737
2335,3137,CLT,ATL,Charlotte Douglas Intl,35.214,-80.9431,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
2336,1866,LAS,ATL,Las Vegas McCarran Intl,36.084,-115.1537,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
2337,3594,MIA,LAS,Miami Intl,25.7959,-80.287,Las Vegas McCarran Intl,36.084,-115.1537
2338,1772,ATL,MSP,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Minneapolis–Saint Paul Intl,44.883,-93.21
2339,1063,IAH,PHX,George Bush Intercontinental,29.9902,-95.3368,Phoenix Sky Harbor Intl,33.4342,-112.0116
2340,1101,DEN,MIA,Denver Intl,39.8561,-104.6737,Miami Intl,25.7959,-80.287
2341,3813,SEA,PHX,Seattle-Tacoma Intl,47.4502,-122.3088,Phoenix Sky Harbor Intl,33.4342,-112.0116
2342,3337,MSP,IAH,Minneapolis–Saint Paul Intl,44.883,-93.21,George Bush Intercontinental,29.9902,-95.3368
2343,2469,PHX,ORD,Phoenix Sky Harbor Intl,33.4342,-112.0116,Chicago O’Hare Intl,41.9742,-87.9073
2344,2488,LAS,MSP,Las Vegas McCarran Intl,36.084,-115.1537,Minneapolis–Saint Paul Intl,44.883,-93.21
2345,2367,LAX,IAH,Los Angeles Intl,33.9416,-118.4085,George Bush Intercontinental,29.9902,-95.3368
2346,2624,DFW,DEN,Dallas/Fort Worth Intl,32.8998,-97.0403,Denver Intl,39.8561,-104.6737
2347,2664,SFO,PHX,San Francisco Intl,37.6213,-122.379,Phoenix Sky Harbor Intl,33.4342,-112.0116
2348,343,ORD,BOS,Chicago O’Hare Intl,41.9742,-87.9073,Boston Logan Intl,42.3656,-71.0096
2349,3962,IAH,CLT,George Bush Intercontinental,29.9902,-95.3368,Charlotte Douglas Intl,35.214,-80.9431
2350,2184,CLT,MIA,Charlotte Douglas Intl,35.214,-80.9431,Miami Intl,25.7959,-80.287
2351,3742,DEN,JFK,Denver Intl,39.8561,-104.6737,John F. Kennedy Intl,40.6413,-73.7781
2352,2558,SEA,CLT,Seattle-Tacoma Intl,47.4502,-122.3088,Charlotte Douglas Intl,35.214,-80.9431
2353,2702,CLT,MIA,Charlotte Douglas Intl,35.214,-80.9431,Miami Intl,25.7959,-80.287
2354,3390,BOS,SEA,Boston Logan Intl,42.3656,-71.0096,Seattle-Tacoma Intl,47.4502,-122.3088
2355,2539,ORD,SEA,Chicago O’Hare Intl,41.9742,-87.9073,Seattle-Tacoma Intl,47.4502,-122.3088
2356,2655,DFW,ATL,Dallas/Fort Worth Intl,32.8998,-97.0403,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
2357,2048,LAS,IAH,Las Vegas McCarran Intl,36.084,-115.1537,George Bush Intercontinental,29.9902,-95.3368
2358,2187,MSP,MIA,Minneapolis–Saint Paul Intl,44.883,-93.21,Miami Intl,25.7959,-80.287
2359,1705,MIA,JFK,Miami Intl,25.7959,-80.287,John F. Kennedy Intl,40.6413,-73.7781
2360,1746,LAS,MIA,Las Vegas McCarran Intl,36.084,-115.1537,Miami Intl,25.7959,-80.287
2361,3272,LAS,ORD,Las Vegas McCarran Intl,36.084,-115.1537,Chicago O’Hare Intl,41.9742,-87.9073
2362,232,SFO,CLT,San Francisco Intl,37.6213,-122.379,Charlotte Douglas Intl,35.214,-80.9431
2363,1601,ATL,ORD,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Chicago O’Hare Intl,41.9742,-87.9073
2364,3696,LAS,JFK,Las Vegas McCarran Intl,36.084,-115.1537,John F. Kennedy Intl,40.6413,-73.7781
2365,3955,CLT,MIA,Charlotte Douglas Intl,35.214,-80.9431,Miami Intl,25.7959,-80.287
2366,2680,DFW,SFO,Dallas/Fort Worth Intl,32.8998,-97.0403,San Francisco Intl,37.6213,-122.379
